Training Log for rl_finetuned
==================================================
Epoch 0 | Loss: -0.45 | Avg Makespan: 115.8 | Best: 111.0 | Baseline: 115.8
Epoch 272 | Loss: 0.22 | Avg Makespan: 94.0 | Best: 83.0 | Baseline: 91.1
Epoch 273 | Loss: 0.27 | Avg Makespan: 97.5 | Best: 93.0 | Baseline: 91.8
Epoch 274 | Loss: 0.31 | Avg Makespan: 97.5 | Best: 92.0 | Baseline: 92.3
Epoch 275 | Loss: 0.35 | Avg Makespan: 95.8 | Best: 91.0 | Baseline: 92.7
Epoch 276 | Loss: 0.22 | Avg Makespan: 93.0 | Best: 78.0 | Baseline: 92.7
Epoch 277 | Loss: 0.20 | Avg Makespan: 85.8 | Best: 73.0 | Baseline: 92.0
Epoch 278 | Loss: 0.38 | Avg Makespan: 93.0 | Best: 89.0 | Baseline: 92.1
Epoch 279 | Loss: 0.38 | Avg Makespan: 92.2 | Best: 87.0 | Baseline: 92.1
Epoch 280 | Loss: 0.26 | Avg Makespan: 93.8 | Best: 91.0 | Baseline: 92.3
Epoch 281 | Loss: 0.20 | Avg Makespan: 86.8 | Best: 83.0 | Baseline: 91.7
Epoch 282 | Loss: 0.32 | Avg Makespan: 90.8 | Best: 86.0 | Baseline: 91.6
Epoch 283 | Loss: 0.17 | Avg Makespan: 97.2 | Best: 94.0 | Baseline: 92.2
Epoch 284 | Loss: 0.35 | Avg Makespan: 87.2 | Best: 83.0 | Baseline: 91.7
Epoch 285 | Loss: 0.29 | Avg Makespan: 91.5 | Best: 86.0 | Baseline: 91.7
Epoch 286 | Loss: 0.19 | Avg Makespan: 93.2 | Best: 87.0 | Baseline: 91.8
Epoch 287 | Loss: 0.35 | Avg Makespan: 101.8 | Best: 94.0 | Baseline: 92.8
Epoch 288 | Loss: 0.32 | Avg Makespan: 89.5 | Best: 83.0 | Baseline: 92.5
Epoch 289 | Loss: 0.18 | Avg Makespan: 99.8 | Best: 95.0 | Baseline: 93.2
Epoch 290 | Loss: 0.17 | Avg Makespan: 88.5 | Best: 72.0 | Baseline: 92.8
Epoch 291 | Loss: 0.38 | Avg Makespan: 96.8 | Best: 89.0 | Baseline: 93.2
Epoch 292 | Loss: 0.23 | Avg Makespan: 89.8 | Best: 79.0 | Baseline: 92.8
Epoch 293 | Loss: 0.25 | Avg Makespan: 97.2 | Best: 93.0 | Baseline: 93.3
Epoch 294 | Loss: 0.28 | Avg Makespan: 93.2 | Best: 86.0 | Baseline: 93.3
Epoch 295 | Loss: 0.25 | Avg Makespan: 96.5 | Best: 91.0 | Baseline: 93.6
Epoch 296 | Loss: 0.18 | Avg Makespan: 93.8 | Best: 79.0 | Baseline: 93.6
Epoch 297 | Loss: 0.28 | Avg Makespan: 94.0 | Best: 82.0 | Baseline: 93.6
Epoch 298 | Loss: 0.30 | Avg Makespan: 91.0 | Best: 87.0 | Baseline: 93.4
Epoch 299 | Loss: 0.28 | Avg Makespan: 86.0 | Best: 76.0 | Baseline: 92.6
Epoch 300 | Loss: 0.29 | Avg Makespan: 92.8 | Best: 79.0 | Baseline: 92.6
Epoch 301 | Loss: 0.20 | Avg Makespan: 92.8 | Best: 75.0 | Baseline: 92.7
Epoch 302 | Loss: 0.16 | Avg Makespan: 90.0 | Best: 83.0 | Baseline: 92.4
Epoch 303 | Loss: 0.18 | Avg Makespan: 95.5 | Best: 93.0 | Baseline: 92.7
Epoch 304 | Loss: 0.27 | Avg Makespan: 91.8 | Best: 75.0 | Baseline: 92.6
Epoch 305 | Loss: 0.20 | Avg Makespan: 88.0 | Best: 84.0 | Baseline: 92.1
Epoch 306 | Loss: 0.34 | Avg Makespan: 92.8 | Best: 81.0 | Baseline: 92.2
Epoch 307 | Loss: 0.29 | Avg Makespan: 91.5 | Best: 88.0 | Baseline: 92.1
Epoch 308 | Loss: 0.26 | Avg Makespan: 95.0 | Best: 84.0 | Baseline: 92.4
Epoch 309 | Loss: 0.21 | Avg Makespan: 86.5 | Best: 81.0 | Baseline: 91.8
Epoch 310 | Loss: 0.20 | Avg Makespan: 88.0 | Best: 79.0 | Baseline: 91.4
Epoch 311 | Loss: 0.17 | Avg Makespan: 95.5 | Best: 90.0 | Baseline: 91.9
Epoch 312 | Loss: 0.29 | Avg Makespan: 92.5 | Best: 84.0 | Baseline: 91.9
Epoch 313 | Loss: 0.27 | Avg Makespan: 86.8 | Best: 80.0 | Baseline: 91.4
Epoch 314 | Loss: 0.25 | Avg Makespan: 92.8 | Best: 80.0 | Baseline: 91.5
Epoch 315 | Loss: 0.33 | Avg Makespan: 94.8 | Best: 92.0 | Baseline: 91.9
Epoch 316 | Loss: 0.32 | Avg Makespan: 91.8 | Best: 87.0 | Baseline: 91.8
Epoch 317 | Loss: 0.30 | Avg Makespan: 92.0 | Best: 83.0 | Baseline: 91.9
Epoch 318 | Loss: 0.26 | Avg Makespan: 97.0 | Best: 89.0 | Baseline: 92.4
Epoch 319 | Loss: 0.31 | Avg Makespan: 88.2 | Best: 77.0 | Baseline: 92.0
Epoch 320 | Loss: 0.24 | Avg Makespan: 93.2 | Best: 87.0 | Baseline: 92.1
Epoch 321 | Loss: 0.28 | Avg Makespan: 96.0 | Best: 88.0 | Baseline: 92.5
Epoch 322 | Loss: 0.27 | Avg Makespan: 82.0 | Best: 73.0 | Baseline: 91.4
Epoch 323 | Loss: 0.27 | Avg Makespan: 86.0 | Best: 75.0 | Baseline: 90.9
Epoch 324 | Loss: 0.34 | Avg Makespan: 90.0 | Best: 89.0 | Baseline: 90.8
Epoch 325 | Loss: 0.19 | Avg Makespan: 88.0 | Best: 79.0 | Baseline: 90.5
Epoch 326 | Loss: 0.37 | Avg Makespan: 92.0 | Best: 89.0 | Baseline: 90.7
Epoch 327 | Loss: 0.09 | Avg Makespan: 96.0 | Best: 89.0 | Baseline: 91.2
Epoch 328 | Loss: 0.11 | Avg Makespan: 97.0 | Best: 94.0 | Baseline: 91.8
Epoch 329 | Loss: 0.30 | Avg Makespan: 92.0 | Best: 86.0 | Baseline: 91.8
Epoch 330 | Loss: 0.30 | Avg Makespan: 98.0 | Best: 93.0 | Baseline: 92.4
Epoch 331 | Loss: 0.30 | Avg Makespan: 89.8 | Best: 86.0 | Baseline: 92.2
Epoch 332 | Loss: 0.24 | Avg Makespan: 90.5 | Best: 85.0 | Baseline: 92.0
Epoch 333 | Loss: 0.34 | Avg Makespan: 84.5 | Best: 82.0 | Baseline: 91.2
Epoch 334 | Loss: 0.28 | Avg Makespan: 102.8 | Best: 98.0 | Baseline: 92.4
Epoch 335 | Loss: 0.25 | Avg Makespan: 94.8 | Best: 90.0 | Baseline: 92.6
Epoch 336 | Loss: 0.22 | Avg Makespan: 95.5 | Best: 83.0 | Baseline: 92.9
Epoch 337 | Loss: 0.21 | Avg Makespan: 92.8 | Best: 91.0 | Baseline: 92.9
Epoch 338 | Loss: 0.33 | Avg Makespan: 88.8 | Best: 82.0 | Baseline: 92.5
Epoch 339 | Loss: 0.15 | Avg Makespan: 85.8 | Best: 81.0 | Baseline: 91.8
Epoch 340 | Loss: 0.28 | Avg Makespan: 95.5 | Best: 89.0 | Baseline: 92.2
Epoch 341 | Loss: 0.12 | Avg Makespan: 92.2 | Best: 88.0 | Baseline: 92.2
Epoch 342 | Loss: 0.37 | Avg Makespan: 93.5 | Best: 86.0 | Baseline: 92.3
Epoch 343 | Loss: 0.17 | Avg Makespan: 90.5 | Best: 87.0 | Baseline: 92.1
Epoch 344 | Loss: 0.26 | Avg Makespan: 87.0 | Best: 82.0 | Baseline: 91.6
Epoch 345 | Loss: 0.40 | Avg Makespan: 83.2 | Best: 81.0 | Baseline: 90.8
Epoch 346 | Loss: 0.28 | Avg Makespan: 87.5 | Best: 80.0 | Baseline: 90.5
Epoch 347 | Loss: 0.21 | Avg Makespan: 88.2 | Best: 81.0 | Baseline: 90.2
Epoch 348 | Loss: 0.36 | Avg Makespan: 85.2 | Best: 83.0 | Baseline: 89.7
Epoch 349 | Loss: 0.36 | Avg Makespan: 86.5 | Best: 77.0 | Baseline: 89.4
Epoch 350 | Loss: 0.28 | Avg Makespan: 83.5 | Best: 77.0 | Baseline: 88.8
Epoch 351 | Loss: 0.32 | Avg Makespan: 95.0 | Best: 90.0 | Baseline: 89.4
Epoch 352 | Loss: 0.23 | Avg Makespan: 98.0 | Best: 96.0 | Baseline: 90.3
Epoch 353 | Loss: 0.18 | Avg Makespan: 87.5 | Best: 84.0 | Baseline: 90.0
Epoch 354 | Loss: 0.16 | Avg Makespan: 92.5 | Best: 89.0 | Baseline: 90.3
Epoch 355 | Loss: 0.18 | Avg Makespan: 91.2 | Best: 82.0 | Baseline: 90.4
Epoch 356 | Loss: 0.27 | Avg Makespan: 88.8 | Best: 84.0 | Baseline: 90.2
Epoch 357 | Loss: 0.30 | Avg Makespan: 90.2 | Best: 86.0 | Baseline: 90.2
Epoch 358 | Loss: 0.32 | Avg Makespan: 89.5 | Best: 88.0 | Baseline: 90.1
Epoch 359 | Loss: 0.23 | Avg Makespan: 89.2 | Best: 79.0 | Baseline: 90.0
Epoch 360 | Loss: 0.26 | Avg Makespan: 84.5 | Best: 78.0 | Baseline: 89.5
Epoch 361 | Loss: 0.24 | Avg Makespan: 89.8 | Best: 82.0 | Baseline: 89.5
Epoch 362 | Loss: 0.31 | Avg Makespan: 89.5 | Best: 86.0 | Baseline: 89.5
Epoch 363 | Loss: 0.38 | Avg Makespan: 83.0 | Best: 72.0 | Baseline: 88.9
Epoch 364 | Loss: 0.10 | Avg Makespan: 99.8 | Best: 93.0 | Baseline: 90.0
Epoch 365 | Loss: 0.30 | Avg Makespan: 97.2 | Best: 94.0 | Baseline: 90.7
Epoch 366 | Loss: 0.20 | Avg Makespan: 95.8 | Best: 92.0 | Baseline: 91.2
Epoch 367 | Loss: 0.35 | Avg Makespan: 94.5 | Best: 88.0 | Baseline: 91.5
Epoch 368 | Loss: 0.32 | Avg Makespan: 95.8 | Best: 95.0 | Baseline: 91.9
Epoch 369 | Loss: 0.17 | Avg Makespan: 93.8 | Best: 91.0 | Baseline: 92.1
Epoch 370 | Loss: 0.25 | Avg Makespan: 98.2 | Best: 93.0 | Baseline: 92.7
Epoch 371 | Loss: 0.10 | Avg Makespan: 99.0 | Best: 87.0 | Baseline: 93.4
Epoch 372 | Loss: 0.32 | Avg Makespan: 93.8 | Best: 91.0 | Baseline: 93.4
Epoch 373 | Loss: 0.31 | Avg Makespan: 101.2 | Best: 96.0 | Baseline: 94.2
Epoch 374 | Loss: 0.25 | Avg Makespan: 99.5 | Best: 90.0 | Baseline: 94.7
Epoch 375 | Loss: 0.31 | Avg Makespan: 101.2 | Best: 93.0 | Baseline: 95.4
Epoch 376 | Loss: 0.32 | Avg Makespan: 103.0 | Best: 101.0 | Baseline: 96.1
Epoch 377 | Loss: 0.23 | Avg Makespan: 109.8 | Best: 106.0 | Baseline: 97.5
Epoch 378 | Loss: 0.23 | Avg Makespan: 100.5 | Best: 98.0 | Baseline: 97.8
Epoch 379 | Loss: 0.19 | Avg Makespan: 98.2 | Best: 92.0 | Baseline: 97.8
Epoch 380 | Loss: 0.18 | Avg Makespan: 106.0 | Best: 99.0 | Baseline: 98.7
Epoch 381 | Loss: 0.10 | Avg Makespan: 104.0 | Best: 95.0 | Baseline: 99.2
Epoch 382 | Loss: 0.26 | Avg Makespan: 113.0 | Best: 109.0 | Baseline: 100.6
Epoch 383 | Loss: 0.27 | Avg Makespan: 108.2 | Best: 100.0 | Baseline: 101.3
Epoch 384 | Loss: 0.11 | Avg Makespan: 111.8 | Best: 110.0 | Baseline: 102.4
Epoch 385 | Loss: 0.22 | Avg Makespan: 99.8 | Best: 84.0 | Baseline: 102.1
Epoch 386 | Loss: 0.16 | Avg Makespan: 107.0 | Best: 98.0 | Baseline: 102.6
Epoch 387 | Loss: 0.09 | Avg Makespan: 102.5 | Best: 101.0 | Baseline: 102.6
Epoch 388 | Loss: 0.16 | Avg Makespan: 99.8 | Best: 89.0 | Baseline: 102.3
Epoch 389 | Loss: 0.21 | Avg Makespan: 100.8 | Best: 98.0 | Baseline: 102.2
Epoch 390 | Loss: 0.31 | Avg Makespan: 96.5 | Best: 83.0 | Baseline: 101.6
Epoch 391 | Loss: 0.18 | Avg Makespan: 102.0 | Best: 89.0 | Baseline: 101.6
Epoch 392 | Loss: 0.06 | Avg Makespan: 99.8 | Best: 92.0 | Baseline: 101.4
Epoch 393 | Loss: 0.22 | Avg Makespan: 98.2 | Best: 93.0 | Baseline: 101.1
Epoch 394 | Loss: 0.17 | Avg Makespan: 104.8 | Best: 99.0 | Baseline: 101.5
Epoch 395 | Loss: 0.18 | Avg Makespan: 105.8 | Best: 103.0 | Baseline: 101.9
Epoch 396 | Loss: 0.20 | Avg Makespan: 105.0 | Best: 103.0 | Baseline: 102.2
Epoch 397 | Loss: 0.17 | Avg Makespan: 104.5 | Best: 100.0 | Baseline: 102.4
Epoch 398 | Loss: 0.28 | Avg Makespan: 123.5 | Best: 119.0 | Baseline: 104.6
Epoch 399 | Loss: 0.15 | Avg Makespan: 119.0 | Best: 110.0 | Baseline: 106.0
Epoch 400 | Loss: 0.21 | Avg Makespan: 116.5 | Best: 109.0 | Baseline: 107.0
Epoch 401 | Loss: 0.34 | Avg Makespan: 130.8 | Best: 115.0 | Baseline: 109.4
Epoch 402 | Loss: 0.30 | Avg Makespan: 120.0 | Best: 112.0 | Baseline: 110.5
Epoch 403 | Loss: 0.37 | Avg Makespan: 134.5 | Best: 120.0 | Baseline: 112.9
Epoch 404 | Loss: 0.32 | Avg Makespan: 136.0 | Best: 128.0 | Baseline: 115.2
Epoch 405 | Loss: 0.37 | Avg Makespan: 134.0 | Best: 125.0 | Baseline: 117.1
Epoch 406 | Loss: 0.36 | Avg Makespan: 136.2 | Best: 134.0 | Baseline: 119.0
Epoch 407 | Loss: 0.22 | Avg Makespan: 135.8 | Best: 130.0 | Baseline: 120.7
Epoch 408 | Loss: 0.25 | Avg Makespan: 136.8 | Best: 131.0 | Baseline: 122.3
Epoch 409 | Loss: 0.21 | Avg Makespan: 145.5 | Best: 129.0 | Baseline: 124.6
Epoch 410 | Loss: 0.32 | Avg Makespan: 130.0 | Best: 112.0 | Baseline: 125.1
Epoch 411 | Loss: 0.30 | Avg Makespan: 132.5 | Best: 124.0 | Baseline: 125.9
Epoch 412 | Loss: 0.25 | Avg Makespan: 137.0 | Best: 123.0 | Baseline: 127.0
Epoch 413 | Loss: 0.25 | Avg Makespan: 135.5 | Best: 129.0 | Baseline: 127.8
Epoch 414 | Loss: 0.15 | Avg Makespan: 120.2 | Best: 112.0 | Baseline: 127.1
Epoch 415 | Loss: 0.17 | Avg Makespan: 134.0 | Best: 128.0 | Baseline: 127.8
Epoch 416 | Loss: 0.31 | Avg Makespan: 137.2 | Best: 127.0 | Baseline: 128.7
Epoch 417 | Loss: 0.23 | Avg Makespan: 139.0 | Best: 121.0 | Baseline: 129.7
Epoch 418 | Loss: 0.23 | Avg Makespan: 127.0 | Best: 100.0 | Baseline: 129.5
Epoch 419 | Loss: 0.28 | Avg Makespan: 129.2 | Best: 112.0 | Baseline: 129.5
Epoch 420 | Loss: 0.14 | Avg Makespan: 140.5 | Best: 136.0 | Baseline: 130.6
Epoch 421 | Loss: 0.22 | Avg Makespan: 137.8 | Best: 134.0 | Baseline: 131.3
Epoch 422 | Loss: 0.24 | Avg Makespan: 129.5 | Best: 108.0 | Baseline: 131.1
Epoch 423 | Loss: 0.27 | Avg Makespan: 119.2 | Best: 106.0 | Baseline: 129.9
Epoch 424 | Loss: 0.17 | Avg Makespan: 121.2 | Best: 87.0 | Baseline: 129.0
Epoch 425 | Loss: 0.02 | Avg Makespan: 124.8 | Best: 121.0 | Baseline: 128.6
Epoch 426 | Loss: 0.23 | Avg Makespan: 111.2 | Best: 89.0 | Baseline: 126.9
Epoch 427 | Loss: 0.19 | Avg Makespan: 107.5 | Best: 92.0 | Baseline: 124.9
Epoch 428 | Loss: 0.22 | Avg Makespan: 113.5 | Best: 105.0 | Baseline: 123.8
Epoch 429 | Loss: 0.25 | Avg Makespan: 108.0 | Best: 103.0 | Baseline: 122.2
Epoch 430 | Loss: 0.29 | Avg Makespan: 103.2 | Best: 98.0 | Baseline: 120.3
Epoch 431 | Loss: 0.16 | Avg Makespan: 99.0 | Best: 87.0 | Baseline: 118.2
Epoch 432 | Loss: 0.12 | Avg Makespan: 87.2 | Best: 73.0 | Baseline: 115.1
Epoch 433 | Loss: 0.06 | Avg Makespan: 101.0 | Best: 97.0 | Baseline: 113.7
Epoch 434 | Loss: 0.31 | Avg Makespan: 94.5 | Best: 90.0 | Baseline: 111.8
Epoch 435 | Loss: 0.19 | Avg Makespan: 89.0 | Best: 76.0 | Baseline: 109.5
Epoch 436 | Loss: 0.22 | Avg Makespan: 88.0 | Best: 77.0 | Baseline: 107.3
Epoch 437 | Loss: 0.11 | Avg Makespan: 89.0 | Best: 82.0 | Baseline: 105.5
Epoch 438 | Loss: 0.11 | Avg Makespan: 95.0 | Best: 94.0 | Baseline: 104.5
Epoch 439 | Loss: 0.21 | Avg Makespan: 93.8 | Best: 93.0 | Baseline: 103.4
Epoch 440 | Loss: 0.18 | Avg Makespan: 87.8 | Best: 85.0 | Baseline: 101.8
Epoch 441 | Loss: 0.16 | Avg Makespan: 94.0 | Best: 85.0 | Baseline: 101.0
Epoch 442 | Loss: 0.09 | Avg Makespan: 91.2 | Best: 85.0 | Baseline: 100.1
Epoch 443 | Loss: 0.03 | Avg Makespan: 94.2 | Best: 91.0 | Baseline: 99.5
Epoch 444 | Loss: 0.24 | Avg Makespan: 87.5 | Best: 80.0 | Baseline: 98.3
Epoch 445 | Loss: 0.13 | Avg Makespan: 96.2 | Best: 91.0 | Baseline: 98.1
Epoch 446 | Loss: 0.09 | Avg Makespan: 87.2 | Best: 78.0 | Baseline: 97.0
Epoch 447 | Loss: 0.14 | Avg Makespan: 90.0 | Best: 87.0 | Baseline: 96.3
Epoch 448 | Loss: 0.18 | Avg Makespan: 96.5 | Best: 91.0 | Baseline: 96.3
Epoch 449 | Loss: 0.18 | Avg Makespan: 89.0 | Best: 85.0 | Baseline: 95.6
Epoch 450 | Loss: 0.21 | Avg Makespan: 89.8 | Best: 84.0 | Baseline: 95.0
Epoch 451 | Loss: 0.13 | Avg Makespan: 97.8 | Best: 92.0 | Baseline: 95.3
Epoch 452 | Loss: 0.12 | Avg Makespan: 98.5 | Best: 93.0 | Baseline: 95.6
Epoch 453 | Loss: 0.29 | Avg Makespan: 93.0 | Best: 86.0 | Baseline: 95.3
Epoch 454 | Loss: 0.10 | Avg Makespan: 93.0 | Best: 84.0 | Baseline: 95.1
Epoch 455 | Loss: 0.30 | Avg Makespan: 93.5 | Best: 91.0 | Baseline: 94.9
Epoch 456 | Loss: 0.03 | Avg Makespan: 99.2 | Best: 90.0 | Baseline: 95.4
Epoch 457 | Loss: 0.26 | Avg Makespan: 91.2 | Best: 86.0 | Baseline: 95.0
Epoch 458 | Loss: 0.15 | Avg Makespan: 88.5 | Best: 83.0 | Baseline: 94.3
Epoch 459 | Loss: 0.25 | Avg Makespan: 91.0 | Best: 77.0 | Baseline: 94.0
Epoch 460 | Loss: 0.23 | Avg Makespan: 105.8 | Best: 101.0 | Baseline: 95.2
Epoch 461 | Loss: 0.11 | Avg Makespan: 96.5 | Best: 90.0 | Baseline: 95.3
Epoch 462 | Loss: 0.24 | Avg Makespan: 101.0 | Best: 94.0 | Baseline: 95.9
Epoch 463 | Loss: 0.17 | Avg Makespan: 90.5 | Best: 80.0 | Baseline: 95.3
Epoch 464 | Loss: 0.16 | Avg Makespan: 98.8 | Best: 96.0 | Baseline: 95.7
Epoch 465 | Loss: 0.23 | Avg Makespan: 99.8 | Best: 97.0 | Baseline: 96.1
Epoch 466 | Loss: 0.28 | Avg Makespan: 99.8 | Best: 91.0 | Baseline: 96.4
Epoch 467 | Loss: 0.20 | Avg Makespan: 95.2 | Best: 86.0 | Baseline: 96.3
Epoch 468 | Loss: 0.18 | Avg Makespan: 105.5 | Best: 100.0 | Baseline: 97.2
Epoch 469 | Loss: 0.10 | Avg Makespan: 103.5 | Best: 100.0 | Baseline: 97.9
Epoch 470 | Loss: 0.08 | Avg Makespan: 106.5 | Best: 86.0 | Baseline: 98.7
Epoch 471 | Loss: 0.15 | Avg Makespan: 98.8 | Best: 92.0 | Baseline: 98.7
Epoch 472 | Loss: 0.26 | Avg Makespan: 93.8 | Best: 89.0 | Baseline: 98.2
Epoch 473 | Loss: 0.08 | Avg Makespan: 103.5 | Best: 98.0 | Baseline: 98.8
Epoch 474 | Loss: 0.30 | Avg Makespan: 113.8 | Best: 102.0 | Baseline: 100.3
Epoch 475 | Loss: 0.21 | Avg Makespan: 112.0 | Best: 98.0 | Baseline: 101.4
Epoch 476 | Loss: 0.14 | Avg Makespan: 123.0 | Best: 115.0 | Baseline: 103.6
Epoch 477 | Loss: 0.17 | Avg Makespan: 111.0 | Best: 107.0 | Baseline: 104.3
Epoch 478 | Loss: 0.22 | Avg Makespan: 113.8 | Best: 97.0 | Baseline: 105.3
Epoch 479 | Loss: 0.31 | Avg Makespan: 118.8 | Best: 113.0 | Baseline: 106.6
Epoch 480 | Loss: 0.32 | Avg Makespan: 122.2 | Best: 116.0 | Baseline: 108.2
Epoch 481 | Loss: 0.29 | Avg Makespan: 124.5 | Best: 122.0 | Baseline: 109.8
Epoch 482 | Loss: 0.23 | Avg Makespan: 115.2 | Best: 97.0 | Baseline: 110.4
Epoch 483 | Loss: 0.28 | Avg Makespan: 134.0 | Best: 131.0 | Baseline: 112.7
Epoch 484 | Loss: 0.09 | Avg Makespan: 130.0 | Best: 120.0 | Baseline: 114.5
Epoch 485 | Loss: 0.32 | Avg Makespan: 127.0 | Best: 105.0 | Baseline: 115.7
Epoch 486 | Loss: 0.24 | Avg Makespan: 138.5 | Best: 129.0 | Baseline: 118.0
Epoch 487 | Loss: 0.31 | Avg Makespan: 136.0 | Best: 124.0 | Baseline: 119.8
Epoch 488 | Loss: 0.31 | Avg Makespan: 133.8 | Best: 118.0 | Baseline: 121.2
Epoch 489 | Loss: 0.30 | Avg Makespan: 136.0 | Best: 126.0 | Baseline: 122.7
Epoch 490 | Loss: 0.22 | Avg Makespan: 140.8 | Best: 120.0 | Baseline: 124.5
Epoch 491 | Loss: 0.25 | Avg Makespan: 128.2 | Best: 115.0 | Baseline: 124.9
Epoch 492 | Loss: 0.31 | Avg Makespan: 138.8 | Best: 132.0 | Baseline: 126.2
Epoch 493 | Loss: 0.26 | Avg Makespan: 145.2 | Best: 141.0 | Baseline: 128.1
Epoch 494 | Loss: 0.17 | Avg Makespan: 140.5 | Best: 135.0 | Baseline: 129.4
Epoch 495 | Loss: 0.34 | Avg Makespan: 146.0 | Best: 134.0 | Baseline: 131.0
Epoch 496 | Loss: 0.34 | Avg Makespan: 136.2 | Best: 127.0 | Baseline: 131.6
Epoch 497 | Loss: 0.29 | Avg Makespan: 143.2 | Best: 138.0 | Baseline: 132.7
Epoch 498 | Loss: 0.20 | Avg Makespan: 137.2 | Best: 121.0 | Baseline: 133.2
Epoch 499 | Loss: 0.39 | Avg Makespan: 145.8 | Best: 141.0 | Baseline: 134.4
Epoch 500 | Loss: 0.21 | Avg Makespan: 129.5 | Best: 110.0 | Baseline: 133.9
Epoch 501 | Loss: 0.37 | Avg Makespan: 135.2 | Best: 116.0 | Baseline: 134.1
Epoch 502 | Loss: 0.21 | Avg Makespan: 129.2 | Best: 106.0 | Baseline: 133.6
Epoch 503 | Loss: 0.25 | Avg Makespan: 129.2 | Best: 118.0 | Baseline: 133.2
Epoch 504 | Loss: 0.30 | Avg Makespan: 138.8 | Best: 131.0 | Baseline: 133.7
Epoch 505 | Loss: 0.28 | Avg Makespan: 143.0 | Best: 139.0 | Baseline: 134.6
Epoch 506 | Loss: 0.25 | Avg Makespan: 123.8 | Best: 116.0 | Baseline: 133.6
Epoch 507 | Loss: 0.15 | Avg Makespan: 142.0 | Best: 140.0 | Baseline: 134.4
Epoch 508 | Loss: 0.22 | Avg Makespan: 127.8 | Best: 121.0 | Baseline: 133.7
Epoch 509 | Loss: 0.22 | Avg Makespan: 133.5 | Best: 129.0 | Baseline: 133.7
Epoch 510 | Loss: 0.27 | Avg Makespan: 121.0 | Best: 109.0 | Baseline: 132.4
Epoch 511 | Loss: 0.18 | Avg Makespan: 133.0 | Best: 126.0 | Baseline: 132.5
Epoch 512 | Loss: 0.22 | Avg Makespan: 126.8 | Best: 120.0 | Baseline: 131.9
Epoch 513 | Loss: 0.35 | Avg Makespan: 125.8 | Best: 118.0 | Baseline: 131.3
Epoch 514 | Loss: 0.12 | Avg Makespan: 134.8 | Best: 133.0 | Baseline: 131.6
Epoch 515 | Loss: 0.28 | Avg Makespan: 134.5 | Best: 126.0 | Baseline: 131.9
Epoch 516 | Loss: 0.37 | Avg Makespan: 129.2 | Best: 127.0 | Baseline: 131.7
Epoch 517 | Loss: 0.21 | Avg Makespan: 135.0 | Best: 123.0 | Baseline: 132.0
Epoch 518 | Loss: 0.22 | Avg Makespan: 144.8 | Best: 141.0 | Baseline: 133.3
Epoch 519 | Loss: 0.24 | Avg Makespan: 130.8 | Best: 127.0 | Baseline: 133.0
Epoch 520 | Loss: 0.49 | Avg Makespan: 136.5 | Best: 123.0 | Baseline: 133.4
Epoch 521 | Loss: 0.36 | Avg Makespan: 128.8 | Best: 110.0 | Baseline: 132.9
Epoch 522 | Loss: 0.33 | Avg Makespan: 128.8 | Best: 107.0 | Baseline: 132.5
Epoch 523 | Loss: 0.35 | Avg Makespan: 125.5 | Best: 100.0 | Baseline: 131.8
Epoch 524 | Loss: 0.35 | Avg Makespan: 137.0 | Best: 133.0 | Baseline: 132.3
Epoch 525 | Loss: 0.20 | Avg Makespan: 133.5 | Best: 124.0 | Baseline: 132.4
Epoch 526 | Loss: 0.27 | Avg Makespan: 138.5 | Best: 128.0 | Baseline: 133.0
Epoch 527 | Loss: 0.21 | Avg Makespan: 123.0 | Best: 109.0 | Baseline: 132.0
Epoch 528 | Loss: 0.18 | Avg Makespan: 124.8 | Best: 106.0 | Baseline: 131.3
Epoch 529 | Loss: 0.23 | Avg Makespan: 119.2 | Best: 103.0 | Baseline: 130.1
Epoch 530 | Loss: 0.31 | Avg Makespan: 121.2 | Best: 118.0 | Baseline: 129.2
Epoch 531 | Loss: 0.37 | Avg Makespan: 116.8 | Best: 112.0 | Baseline: 128.0
Epoch 532 | Loss: 0.41 | Avg Makespan: 116.5 | Best: 104.0 | Baseline: 126.8
Epoch 533 | Loss: 0.28 | Avg Makespan: 132.2 | Best: 116.0 | Baseline: 127.4
Epoch 534 | Loss: 0.32 | Avg Makespan: 127.8 | Best: 122.0 | Baseline: 127.4
Epoch 535 | Loss: 0.32 | Avg Makespan: 131.5 | Best: 128.0 | Baseline: 127.8
Epoch 536 | Loss: 0.31 | Avg Makespan: 133.5 | Best: 122.0 | Baseline: 128.4
Epoch 537 | Loss: 0.32 | Avg Makespan: 124.0 | Best: 117.0 | Baseline: 127.9
Epoch 538 | Loss: 0.33 | Avg Makespan: 125.8 | Best: 115.0 | Baseline: 127.7
Epoch 539 | Loss: 0.24 | Avg Makespan: 131.5 | Best: 109.0 | Baseline: 128.1
Epoch 540 | Loss: 0.29 | Avg Makespan: 141.8 | Best: 119.0 | Baseline: 129.5
Epoch 541 | Loss: 0.25 | Avg Makespan: 121.0 | Best: 113.0 | Baseline: 128.6
Epoch 542 | Loss: 0.25 | Avg Makespan: 134.5 | Best: 126.0 | Baseline: 129.2
Epoch 543 | Loss: 0.24 | Avg Makespan: 128.0 | Best: 117.0 | Baseline: 129.1
Epoch 544 | Loss: 0.36 | Avg Makespan: 139.0 | Best: 127.0 | Baseline: 130.1
